absoluteWindSpeed_knots	windDirectionDiff	significantWaveHeight_m	relativeWaveDirection	fuelFactorMain
19	60	6.5	40	1.01114285714286
19	60	6.5	50	1.01058571428571
19	60	6.5	60	1.01002857142857
19	60	6.5	70	1.00947142857143
19	60	6.5	80	1.00891428571429
19	60	6.5	90	1.00835714285714
19	60	6.5	100	1.0078
19	60	6.5	110	1.00724285714286
19	60	6.5	120	1.00668571428571
19	60	6.5	130	1.00612857142857
19	60	6.5	140	1.00557142857143
19	60	6.5	150	1.00501428571429
19	60	6.5	160	1.00445714285714
19	60	6.5	170	1.0039
19	0	7	0	1.01875
19	0	7	10	1.01875
19	0	7	20	1.01875
19	0	7	30	1.01875
19	0	7	40	1.01875
19	0	7	50	1.01805892857143
19	0	7	60	1.01736785714286
19	0	7	70	1.01667678571429
19	0	7	80	1.01598571428571
19	0	7	90	1.01529464285714
19	0	7	100	1.01460357142857
19	0	7	110	1.0139125
19	0	7	120	1.01322142857143
19	0	7	130	1.01253035714286
19	0	7	140	1.01183928571429
19	0	7	150	1.01114821428571
19	0	7	160	1.01045714285714
19	0	7	170	1.00976607142857
19	10	7	0	1.01875
19	10	7	10	1.01875
19	10	7	20	1.01875
19	10	7	30	1.01875
19	10	7	40	1.01875
19	10	7	50	1.01805892857143
19	10	7	60	1.01736785714286
19	10	7	70	1.01667678571429
19	10	7	80	1.01598571428571
19	10	7	90	1.01529464285714
19	10	7	100	1.01460357142857
19	10	7	110	1.0139125
19	10	7	120	1.01322142857143
19	10	7	130	1.01253035714286
19	10	7	140	1.01183928571429
19	10	7	150	1.01114821428571
19	10	7	160	1.01045714285714
19	10	7	170	1.00976607142857
19	20	7	0	1.01875
19	20	7	10	1.01875
19	20	7	20	1.01875
19	20	7	30	1.01875
19	20	7	40	1.01875
19	20	7	50	1.01805892857143
19	20	7	60	1.01736785714286
19	20	7	70	1.01667678571429
19	20	7	80	1.01598571428571
19	20	7	90	1.01529464285714
19	20	7	100	1.01460357142857
19	20	7	110	1.0139125
19	20	7	120	1.01322142857143
19	20	7	130	1.01253035714286
19	20	7	140	1.01183928571429
19	20	7	150	1.01114821428571
19	20	7	160	1.01045714285714
19	20	7	170	1.00976607142857
19	30	7	0	1.01875
19	30	7	10	1.01875
19	30	7	20	1.01875
19	30	7	30	1.01875
19	30	7	40	1.01875
19	30	7	50	1.01805892857143
19	30	7	60	1.01736785714286
19	30	7	70	1.01667678571429
19	30	7	80	1.01598571428571
19	30	7	90	1.01529464285714
19	30	7	100	1.01460357142857
19	30	7	110	1.0139125
19	30	7	120	1.01322142857143
19	30	7	130	1.01253035714286
19	30	7	140	1.01183928571429
19	30	7	150	1.01114821428571
19	30	7	160	1.01045714285714
19	30	7	170	1.00976607142857
19	40	7	0	1.01875
19	40	7	10	1.01875
19	40	7	20	1.01875
19	40	7	30	1.01875
19	40	7	40	1.01875
19	40	7	50	1.01805892857143
19	40	7	60	1.01736785714286
19	40	7	70	1.01667678571429
19	40	7	80	1.01598571428571
19	40	7	90	1.01529464285714
19	40	7	100	1.01460357142857
19	40	7	110	1.0139125
19	40	7	120	1.01322142857143
19	40	7	130	1.01253035714286
19	40	7	140	1.01183928571429
19	40	7	150	1.01114821428571
19	40	7	160	1.01045714285714
19	40	7	170	1.00976607142857
19	50	7	0	1.01494642857143
19	50	7	10	1.01494642857143
19	50	7	20	1.01494642857143
19	50	7	30	1.01494642857143
19	50	7	40	1.01494642857143
19	50	7	50	1.01432232142857
19	50	7	60	1.01369821428571
19	50	7	70	1.01307410714286
19	50	7	80	1.01245
19	50	7	90	1.01182589285714
19	50	7	100	1.01120178571429
19	50	7	110	1.01057767857143
19	50	7	120	1.00995357142857
19	50	7	130	1.00932946428571
19	50	7	140	1.00870535714286
19	50	7	150	1.00808125
19	50	7	160	1.00745714285714
19	50	7	170	1.00683303571429
19	60	7	0	1.01114285714286
19	60	7	10	1.01114285714286
19	60	7	20	1.01114285714286
19	60	7	30	1.01114285714286
19	60	7	40	1.01114285714286
19	60	7	50	1.01058571428571
19	60	7	60	1.01002857142857
19	60	7	70	1.00947142857143
19	60	7	80	1.00891428571429
19	60	7	90	1.00835714285714
19	60	7	100	1.0078
19	60	7	110	1.00724285714286
19	60	7	120	1.00668571428571
19	60	7	130	1.00612857142857
19	60	7	140	1.00557142857143
19	60	7	150	1.00501428571429
19	60	7	160	1.00445714285714
19	60	7	170	1.0039
19	0	7.5	0	1.01928571428571
19	0	7.5	10	1.01928571428571
19	0	7.5	20	1.01928571428571
19	0	7.5	30	1.01928571428571
19	0	7.5	40	1.01928571428571
19	0	7.5	50	1.01856785714286
19	0	7.5	60	1.01785
19	0	7.5	70	1.01713214285714
19	0	7.5	80	1.01641428571429
19	0	7.5	90	1.01569642857143
19	0	7.5	100	1.01497857142857
19	0	7.5	110	1.01426071428571
19	0	7.5	120	1.01354285714286
19	0	7.5	130	1.012825
19	0	7.5	140	1.01210714285714
19	0	7.5	150	1.01138928571429
19	0	7.5	160	1.01067142857143
19	0	7.5	170	1.00995357142857
19	10	7.5	0	1.01928571428571
19	10	7.5	10	1.01928571428571
19	10	7.5	20	1.01928571428571
19	10	7.5	30	1.01928571428571
19	10	7.5	40	1.01928571428571
19	10	7.5	50	1.01856785714286
19	10	7.5	60	1.01785
19	10	7.5	70	1.01713214285714
19	10	7.5	80	1.01641428571429
19	10	7.5	90	1.01569642857143
19	10	7.5	100	1.01497857142857
19	10	7.5	110	1.01426071428571
19	10	7.5	120	1.01354285714286
19	10	7.5	130	1.012825
19	10	7.5	140	1.01210714285714
19	10	7.5	150	1.01138928571429
19	10	7.5	160	1.01067142857143
19	10	7.5	170	1.00995357142857
19	20	7.5	0	1.01928571428571
19	20	7.5	10	1.01928571428571
19	20	7.5	20	1.01928571428571
19	20	7.5	30	1.01928571428571
19	20	7.5	40	1.01928571428571
19	20	7.5	50	1.01856785714286
19	20	7.5	60	1.01785
19	20	7.5	70	1.01713214285714
19	20	7.5	80	1.01641428571429
19	20	7.5	90	1.01569642857143
19	20	7.5	100	1.01497857142857
19	20	7.5	110	1.01426071428571
19	20	7.5	120	1.01354285714286
19	20	7.5	130	1.012825
19	20	7.5	140	1.01210714285714
19	20	7.5	150	1.01138928571429
19	20	7.5	160	1.01067142857143
19	20	7.5	170	1.00995357142857
19	30	7.5	0	1.01928571428571
19	30	7.5	10	1.01928571428571
19	30	7.5	20	1.01928571428571
19	30	7.5	30	1.01928571428571
19	30	7.5	40	1.01928571428571
19	30	7.5	50	1.01856785714286
19	30	7.5	60	1.01785
19	30	7.5	70	1.01713214285714
19	30	7.5	80	1.01641428571429
19	30	7.5	90	1.01569642857143
19	30	7.5	100	1.01497857142857
19	30	7.5	110	1.01426071428571
19	30	7.5	120	1.01354285714286
19	30	7.5	130	1.012825
19	30	7.5	140	1.01210714285714
19	30	7.5	150	1.01138928571429
19	30	7.5	160	1.01067142857143
19	30	7.5	170	1.00995357142857
19	40	7.5	0	1.01928571428571
19	40	7.5	10	1.01928571428571
19	40	7.5	20	1.01928571428571
19	40	7.5	30	1.01928571428571
19	40	7.5	40	1.01928571428571
19	40	7.5	50	1.01856785714286
19	40	7.5	60	1.01785
19	40	7.5	70	1.01713214285714
19	40	7.5	80	1.01641428571429
19	40	7.5	90	1.01569642857143
19	40	7.5	100	1.01497857142857
19	40	7.5	110	1.01426071428571
19	40	7.5	120	1.01354285714286
19	40	7.5	130	1.012825
19	40	7.5	140	1.01210714285714
19	40	7.5	150	1.01138928571429
19	40	7.5	160	1.01067142857143
19	40	7.5	170	1.00995357142857
19	50	7.5	0	1.01521428571429
19	50	7.5	10	1.01521428571429
19	50	7.5	20	1.01521428571429
19	50	7.5	30	1.01521428571429
19	50	7.5	40	1.01521428571429
19	50	7.5	50	1.01457678571429
19	50	7.5	60	1.01393928571429
19	50	7.5	70	1.01330178571429
19	50	7.5	80	1.01266428571429
19	50	7.5	90	1.01202678571429
19	50	7.5	100	1.01138928571429
19	50	7.5	110	1.01075178571429
19	50	7.5	120	1.01011428571429
19	50	7.5	130	1.00947678571429
19	50	7.5	140	1.00883928571429
19	50	7.5	150	1.00820178571429
19	50	7.5	160	1.00756428571429
19	50	7.5	170	1.00692678571429
19	60	7.5	0	1.01114285714286
19	60	7.5	10	1.01114285714286
19	60	7.5	20	1.01114285714286
19	60	7.5	30	1.01114285714286
19	60	7.5	40	1.01114285714286
19	60	7.5	50	1.01058571428571
19	60	7.5	60	1.01002857142857
19	60	7.5	70	1.00947142857143
19	60	7.5	80	1.00891428571429
19	60	7.5	90	1.00835714285714
19	60	7.5	100	1.0078
19	60	7.5	110	1.00724285714286
19	60	7.5	120	1.00668571428571
19	60	7.5	130	1.00612857142857
19	60	7.5	140	1.00557142857143
19	60	7.5	150	1.00501428571429
19	60	7.5	160	1.00445714285714
19	60	7.5	170	1.0039
19	0	8	0	1.01982142857143
19	0	8	10	1.01982142857143
19	0	8	20	1.01982142857143
19	0	8	30	1.01982142857143
19	0	8	40	1.01982142857143
19	0	8	50	1.01907678571429
19	0	8	60	1.01833214285714
19	0	8	70	1.0175875
19	0	8	80	1.01684285714286
19	0	8	90	1.01609821428571
19	0	8	100	1.01535357142857
19	0	8	110	1.01460892857143
19	0	8	120	1.01386428571429
19	0	8	130	1.01311964285714
19	0	8	140	1.012375
19	0	8	150	1.01163035714286
19	0	8	160	1.01088571428571
19	0	8	170	1.01014107142857
19	10	8	0	1.01982142857143
19	10	8	10	1.01982142857143
19	10	8	20	1.01982142857143
19	10	8	30	1.01982142857143
19	10	8	40	1.01982142857143
19	10	8	50	1.01907678571429
19	10	8	60	1.01833214285714
19	10	8	70	1.0175875
19	10	8	80	1.01684285714286
19	10	8	90	1.01609821428571
19	10	8	100	1.01535357142857
19	10	8	110	1.01460892857143
19	10	8	120	1.01386428571429
19	10	8	130	1.01311964285714
19	10	8	140	1.012375
19	10	8	150	1.01163035714286
19	10	8	160	1.01088571428571
19	10	8	170	1.01014107142857
19	20	8	0	1.01982142857143
19	20	8	10	1.01982142857143
19	20	8	20	1.01982142857143
19	20	8	30	1.01982142857143
19	20	8	40	1.01982142857143
19	20	8	50	1.01907678571429
19	20	8	60	1.01833214285714
19	20	8	70	1.0175875
19	20	8	80	1.01684285714286
19	20	8	90	1.01609821428571
19	20	8	100	1.01535357142857
19	20	8	110	1.01460892857143
19	20	8	120	1.01386428571429
19	20	8	130	1.01311964285714
19	20	8	140	1.012375
19	20	8	150	1.01163035714286
19	20	8	160	1.01088571428571
19	20	8	170	1.01014107142857
19	30	8	0	1.01982142857143
19	30	8	10	1.01982142857143
19	30	8	20	1.01982142857143
19	30	8	30	1.01982142857143
19	30	8	40	1.01982142857143
19	30	8	50	1.01907678571429
19	30	8	60	1.01833214285714
19	30	8	70	1.0175875
19	30	8	80	1.01684285714286
19	30	8	90	1.01609821428571
19	30	8	100	1.01535357142857
19	30	8	110	1.01460892857143
19	30	8	120	1.01386428571429
19	30	8	130	1.01311964285714
19	30	8	140	1.012375
19	30	8	150	1.01163035714286
19	30	8	160	1.01088571428571
19	30	8	170	1.01014107142857
19	40	8	0	1.01982142857143
19	40	8	10	1.01982142857143
19	40	8	20	1.01982142857143
19	40	8	30	1.01982142857143
19	40	8	40	1.01982142857143
19	40	8	50	1.01907678571429
19	40	8	60	1.01833214285714
19	40	8	70	1.0175875
19	40	8	80	1.01684285714286
19	40	8	90	1.01609821428571
19	40	8	100	1.01535357142857
19	40	8	110	1.01460892857143
19	40	8	120	1.01386428571429
19	40	8	130	1.01311964285714
19	40	8	140	1.012375
19	40	8	150	1.01163035714286
19	40	8	160	1.01088571428571
19	40	8	170	1.01014107142857
19	50	8	0	1.01548214285714
19	50	8	10	1.01548214285714
19	50	8	20	1.01548214285714
19	50	8	30	1.01548214285714
19	50	8	40	1.01548214285714
19	50	8	50	1.01483125
19	50	8	60	1.01418035714286
19	50	8	70	1.01352946428571
19	50	8	80	1.01287857142857
19	50	8	90	1.01222767857143
19	50	8	100	1.01157678571429
19	50	8	110	1.01092589285714
19	50	8	120	1.010275
19	50	8	130	1.00962410714286
19	50	8	140	1.00897321428571
19	50	8	150	1.00832232142857
19	50	8	160	1.00767142857143
19	50	8	170	1.00702053571429
19	60	8	0	1.01114285714286
19	60	8	10	1.01114285714286
19	60	8	20	1.01114285714286
19	60	8	30	1.01114285714286
19	60	8	40	1.01114285714286
19	60	8	50	1.01058571428571
19	60	8	60	1.01002857142857
19	60	8	70	1.00947142857143
19	60	8	80	1.00891428571429
19	60	8	90	1.00835714285714
19	60	8	100	1.0078
19	60	8	110	1.00724285714286
19	60	8	120	1.00668571428571
19	60	8	130	1.00612857142857
19	60	8	140	1.00557142857143
19	60	8	150	1.00501428571429
19	60	8	160	1.00445714285714
19	60	8	170	1.0039
19	0	8.5	0	1.02035714285714
19	0	8.5	10	1.02035714285714
19	0	8.5	20	1.02035714285714
19	0	8.5	30	1.02035714285714
19	0	8.5	40	1.02035714285714
19	0	8.5	50	1.01958571428571
19	0	8.5	60	1.01881428571429
19	0	8.5	70	1.01804285714286
19	0	8.5	80	1.01727142857143
19	0	8.5	90	1.0165
19	0	8.5	100	1.01572857142857
19	0	8.5	110	1.01495714285714
19	0	8.5	120	1.01418571428571
19	0	8.5	130	1.01341428571429
19	0	8.5	140	1.01264285714286
19	0	8.5	150	1.01187142857143
19	0	8.5	160	1.0111
19	0	8.5	170	1.01032857142857
19	10	8.5	0	1.02035714285714
19	10	8.5	10	1.02035714285714
19	10	8.5	20	1.02035714285714
19	10	8.5	30	1.02035714285714
19	10	8.5	40	1.02035714285714
19	10	8.5	50	1.01958571428571
19	10	8.5	60	1.01881428571429
19	10	8.5	70	1.01804285714286
19	10	8.5	80	1.01727142857143
19	10	8.5	90	1.0165
19	10	8.5	100	1.01572857142857
19	10	8.5	110	1.01495714285714
19	10	8.5	120	1.01418571428571
19	10	8.5	130	1.01341428571429
19	10	8.5	140	1.01264285714286
19	10	8.5	150	1.01187142857143
19	10	8.5	160	1.0111
19	10	8.5	170	1.01032857142857
19	20	8.5	0	1.02035714285714
19	20	8.5	10	1.02035714285714
19	20	8.5	20	1.02035714285714
19	20	8.5	30	1.02035714285714
19	20	8.5	40	1.02035714285714
19	20	8.5	50	1.01958571428571
19	20	8.5	60	1.01881428571429
19	20	8.5	70	1.01804285714286
19	20	8.5	80	1.01727142857143
19	20	8.5	90	1.0165
19	20	8.5	100	1.01572857142857
19	20	8.5	110	1.01495714285714
19	20	8.5	120	1.01418571428571
19	20	8.5	130	1.01341428571429
19	20	8.5	140	1.01264285714286
19	20	8.5	150	1.01187142857143
19	20	8.5	160	1.0111
19	20	8.5	170	1.01032857142857
19	30	8.5	0	1.02035714285714
19	30	8.5	10	1.02035714285714
19	30	8.5	20	1.02035714285714
19	30	8.5	30	1.02035714285714
19	30	8.5	40	1.02035714285714
19	30	8.5	50	1.01958571428571
19	30	8.5	60	1.01881428571429
19	30	8.5	70	1.01804285714286
19	30	8.5	80	1.01727142857143
19	30	8.5	90	1.0165
19	30	8.5	100	1.01572857142857
19	30	8.5	110	1.01495714285714
19	30	8.5	120	1.01418571428571
19	30	8.5	130	1.01341428571429
19	30	8.5	140	1.01264285714286
19	30	8.5	150	1.01187142857143
19	30	8.5	160	1.0111
19	30	8.5	170	1.01032857142857
19	40	8.5	0	1.02035714285714
19	40	8.5	10	1.02035714285714
19	40	8.5	20	1.02035714285714
19	40	8.5	30	1.02035714285714
19	40	8.5	40	1.02035714285714
19	40	8.5	50	1.01958571428571
19	40	8.5	60	1.01881428571429
19	40	8.5	70	1.01804285714286
19	40	8.5	80	1.01727142857143
19	40	8.5	90	1.0165
19	40	8.5	100	1.01572857142857
19	40	8.5	110	1.01495714285714
19	40	8.5	120	1.01418571428571
19	40	8.5	130	1.01341428571429
19	40	8.5	140	1.01264285714286
19	40	8.5	150	1.01187142857143
19	40	8.5	160	1.0111
19	40	8.5	170	1.01032857142857
19	50	8.5	0	1.01732142857143
19	50	8.5	10	1.01732142857143
19	50	8.5	20	1.01732142857143
19	50	8.5	30	1.01732142857143
19	50	8.5	40	1.01732142857143
19	50	8.5	50	1.01657857142857
19	50	8.5	60	1.01583571428571
19	50	8.5	70	1.01509285714286
19	50	8.5	80	1.01435
19	50	8.5	90	1.01360714285714
19	50	8.5	100	1.01286428571429
19	50	8.5	110	1.01212142857143
19	50	8.5	120	1.01137857142857
19	50	8.5	130	1.01063571428571
19	50	8.5	140	1.00989285714286
19	50	8.5	150	1.00915
19	50	8.5	160	1.00840714285714
19	50	8.5	170	1.00766428571429
19	60	8.5	0	1.01428571428571
19	60	8.5	10	1.01428571428571
19	60	8.5	20	1.01428571428571
19	60	8.5	30	1.01428571428571
19	60	8.5	40	1.01428571428571
19	60	8.5	50	1.01357142857143
19	60	8.5	60	1.01285714285714
19	60	8.5	70	1.01214285714286
19	60	8.5	80	1.01142857142857
19	60	8.5	90	1.01071428571429
19	60	8.5	100	1.01
19	60	8.5	110	1.00928571428571
19	60	8.5	120	1.00857142857143
19	60	8.5	130	1.00785714285714
19	60	8.5	140	1.00714285714286
19	60	8.5	150	1.00642857142857
19	60	8.5	160	1.00571428571429
19	60	8.5	170	1.005
21	0	0	0	1.00547959183673
21	0	0	10	1.00547959183673
21	0	0	20	1.00547959183673
21	0	0	30	1.00547959183673
21	0	0	40	1.00547959183673
21	0	0	50	1.00547959183673
21	0	0	60	1.00547959183673
21	0	0	70	1.00547959183673
21	0	0	80	1.00547959183673
21	0	0	90	1.00547959183673
21	0	0	100	1.00547959183673
21	0	0	110	1.00547959183673
21	0	0	120	1.00547959183673
21	0	0	130	1.00547959183673
21	0	0	140	1.00547959183673
21	0	0	150	1.00547959183673
21	0	0	160	1.00547959183673
21	0	0	170	1.00547959183673
21	10	0	0	1.00547959183673
21	10	0	10	1.00547959183673
21	10	0	20	1.00547959183673
21	10	0	30	1.00547959183673
21	10	0	40	1.00547959183673
21	10	0	50	1.00547959183673
21	10	0	60	1.00547959183673
21	10	0	70	1.00547959183673
21	10	0	80	1.00547959183673
21	10	0	90	1.00547959183673
21	10	0	100	1.00547959183673
21	10	0	110	1.00547959183673
21	10	0	120	1.00547959183673
21	10	0	130	1.00547959183673
21	10	0	140	1.00547959183673
21	10	0	150	1.00547959183673
21	10	0	160	1.00547959183673
21	10	0	170	1.00547959183673
21	20	0	0	1.00547959183673
21	20	0	10	1.00547959183673
21	20	0	20	1.00547959183673
21	20	0	30	1.00547959183673
21	20	0	40	1.00547959183673
21	20	0	50	1.00547959183673
21	20	0	60	1.00547959183673
21	20	0	70	1.00547959183673
21	20	0	80	1.00547959183673
21	20	0	90	1.00547959183673
21	20	0	100	1.00547959183673
21	20	0	110	1.00547959183673
21	20	0	120	1.00547959183673
21	20	0	130	1.00547959183673
21	20	0	140	1.00547959183673
21	20	0	150	1.00547959183673
21	20	0	160	1.00547959183673
21	20	0	170	1.00547959183673
21	30	0	0	1.00547959183673
21	30	0	10	1.00547959183673
21	30	0	20	1.00547959183673
21	30	0	30	1.00547959183673
21	30	0	40	1.00547959183673
21	30	0	50	1.00547959183673
21	30	0	60	1.00547959183673
21	30	0	70	1.00547959183673
21	30	0	80	1.00547959183673
21	30	0	90	1.00547959183673
21	30	0	100	1.00547959183673
21	30	0	110	1.00547959183673
21	30	0	120	1.00547959183673
21	30	0	130	1.00547959183673
21	30	0	140	1.00547959183673
21	30	0	150	1.00547959183673
21	30	0	160	1.00547959183673
21	30	0	170	1.00547959183673
21	40	0	0	1.00547959183673
21	40	0	10	1.00547959183673
21	40	0	20	1.00547959183673
21	40	0	30	1.00547959183673
21	40	0	40	1.00547959183673
21	40	0	50	1.00547959183673
21	40	0	60	1.00547959183673
21	40	0	70	1.00547959183673
21	40	0	80	1.00547959183673
21	40	0	90	1.00547959183673
21	40	0	100	1.00547959183673
21	40	0	110	1.00547959183673
21	40	0	120	1.00547959183673
21	40	0	130	1.00547959183673
21	40	0	140	1.00547959183673
21	40	0	150	1.00547959183673
21	40	0	160	1.00547959183673
21	40	0	170	1.00547959183673
21	50	0	0	1.00273979591837
21	50	0	10	1.00273979591837
21	50	0	20	1.00273979591837
21	50	0	30	1.00273979591837
21	50	0	40	1.00273979591837
21	50	0	50	1.00273979591837
21	50	0	60	1.00273979591837
21	50	0	70	1.00273979591837
21	50	0	80	1.00273979591837
21	50	0	90	1.00273979591837
21	50	0	100	1.00273979591837
21	50	0	110	1.00273979591837
21	50	0	120	1.00273979591837
21	50	0	130	1.00273979591837
21	50	0	140	1.00273979591837
21	50	0	150	1.00273979591837
21	50	0	160	1.00273979591837
21	50	0	170	1.00273979591837
21	60	0	0	1
21	60	0	10	1
21	60	0	20	1
21	60	0	30	1
21	60	0	40	1
21	60	0	50	1
21	60	0	60	1
21	60	0	70	1
21	60	0	80	1
21	60	0	90	1
21	60	0	100	1
21	60	0	110	1
21	60	0	120	1
21	60	0	130	1
21	60	0	140	1
21	60	0	150	1
21	60	0	160	1
21	60	0	170	1
21	0	0.5	0	1.00639795918367
21	0	0.5	10	1.00639795918367
21	0	0.5	20	1.00639795918367
21	0	0.5	30	1.00639795918367
21	0	0.5	40	1.00639795918367
21	0	0.5	50	1.00635204081633
21	0	0.5	60	1.00630612244898
21	0	0.5	70	1.00626020408163
21	0	0.5	80	1.00621428571429
21	0	0.5	90	1.00616836734694
21	0	0.5	100	1.00612244897959
21	0	0.5	110	1.00607653061224
21	0	0.5	120	1.0060306122449
21	0	0.5	130	1.00598469387755
21	0	0.5	140	1.0059387755102
21	0	0.5	150	1.00589285714286
21	0	0.5	160	1.00584693877551
21	0	0.5	170	1.00580102040816
21	10	0.5	0	1.00639795918367
21	10	0.5	10	1.00639795918367
21	10	0.5	20	1.00639795918367
21	10	0.5	30	1.00639795918367
21	10	0.5	40	1.00639795918367
21	10	0.5	50	1.00635204081633
21	10	0.5	60	1.00630612244898
21	10	0.5	70	1.00626020408163
21	10	0.5	80	1.00621428571429
21	10	0.5	90	1.00616836734694
21	10	0.5	100	1.00612244897959
21	10	0.5	110	1.00607653061224
21	10	0.5	120	1.0060306122449
21	10	0.5	130	1.00598469387755
21	10	0.5	140	1.0059387755102
21	10	0.5	150	1.00589285714286
21	10	0.5	160	1.00584693877551
21	10	0.5	170	1.00580102040816
21	20	0.5	0	1.00639795918367
21	20	0.5	10	1.00639795918367
21	20	0.5	20	1.00639795918367
21	20	0.5	30	1.00639795918367
21	20	0.5	40	1.00639795918367
21	20	0.5	50	1.00635204081633
21	20	0.5	60	1.00630612244898
21	20	0.5	70	1.00626020408163
21	20	0.5	80	1.00621428571429
21	20	0.5	90	1.00616836734694
21	20	0.5	100	1.00612244897959
21	20	0.5	110	1.00607653061224
21	20	0.5	120	1.0060306122449
21	20	0.5	130	1.00598469387755
21	20	0.5	140	1.0059387755102
21	20	0.5	150	1.00589285714286
21	20	0.5	160	1.00584693877551
21	20	0.5	170	1.00580102040816
21	30	0.5	0	1.00639795918367
21	30	0.5	10	1.00639795918367
21	30	0.5	20	1.00639795918367
21	30	0.5	30	1.00639795918367
21	30	0.5	40	1.00639795918367
21	30	0.5	50	1.00635204081633
21	30	0.5	60	1.00630612244898
21	30	0.5	70	1.00626020408163
21	30	0.5	80	1.00621428571429
21	30	0.5	90	1.00616836734694
21	30	0.5	100	1.00612244897959
21	30	0.5	110	1.00607653061224
21	30	0.5	120	1.0060306122449
21	30	0.5	130	1.00598469387755
21	30	0.5	140	1.0059387755102
21	30	0.5	150	1.00589285714286
21	30	0.5	160	1.00584693877551
21	30	0.5	170	1.00580102040816
21	40	0.5	0	1.00639795918367
21	40	0.5	10	1.00639795918367
21	40	0.5	20	1.00639795918367
21	40	0.5	30	1.00639795918367
21	40	0.5	40	1.00639795918367
21	40	0.5	50	1.00635204081633
21	40	0.5	60	1.00630612244898
21	40	0.5	70	1.00626020408163
21	40	0.5	80	1.00621428571429
21	40	0.5	90	1.00616836734694
21	40	0.5	100	1.00612244897959
21	40	0.5	110	1.00607653061224
21	40	0.5	120	1.0060306122449
21	40	0.5	130	1.00598469387755
21	40	0.5	140	1.0059387755102
21	40	0.5	150	1.00589285714286
21	40	0.5	160	1.00584693877551
21	40	0.5	170	1.00580102040816
21	50	0.5	0	1.00319897959184
21	50	0.5	10	1.00319897959184
21	50	0.5	20	1.00319897959184
21	50	0.5	30	1.00319897959184
21	50	0.5	40	1.00319897959184
21	50	0.5	50	1.00317602040816
21	50	0.5	60	1.00315306122449
21	50	0.5	70	1.00313010204082
21	50	0.5	80	1.00310714285714
21	50	0.5	90	1.00308418367347
21	50	0.5	100	1.0030612244898
21	50	0.5	110	1.00303826530612
21	50	0.5	120	1.00301530612245
21	50	0.5	130	1.00299234693878
21	50	0.5	140	1.0029693877551
21	50	0.5	150	1.00294642857143
21	50	0.5	160	1.00292346938776
21	50	0.5	170	1.00290051020408
21	60	0.5	0	1
21	60	0.5	10	1
21	60	0.5	20	1
21	60	0.5	30	1
21	60	0.5	40	1
21	60	0.5	50	1
21	60	0.5	60	1
21	60	0.5	70	1
21	60	0.5	80	1
21	60	0.5	90	1
21	60	0.5	100	1
21	60	0.5	110	1
21	60	0.5	120	1
21	60	0.5	130	1
21	60	0.5	140	1
21	60	0.5	150	1
21	60	0.5	160	1
21	60	0.5	170	1
21	0	1	0	1.00725510204082
21	0	1	10	1.00725510204082
21	0	1	20	1.00725510204082
21	0	1	30	1.00725510204082
