windSpeed	relativeAngle	shipSpeed	value
1	5.88235290583891E-04	18	2.29383229215236E-05
1	0	19	3.17489020056037E-05
1	0.249728744550373	19	3.17374243164994E-05
1	0.497831024824264	19	3.17030785807927E-05
1	0.742685739591615	19	2.87504183759749E-03
1	0.982682611148938	19	2.86785330436629E-03
1	1.21622783935768	19	2.85870505345116E-03
1	1.44175004265837	19	2.84766670970043E-03
1	1.6577065751987	19	0.003403887276032
1	1.8625903031057	19	3.38641308542816E-03
1	2.05493691466509	19	3.36702061584646E-03
1	2.23333282835374	19	3.34585745779737E-03
1	2.39642374886947	19	3.32308467790688E-03
1	2.54292390406174	19	3.45968547577016E-03
1	2.67162597455133	19	3.43298313853237E-03
1	2.78141170245678	19	3.4051709316156E-03
1	2.87126313575701	19	3.37646052430985E-03
1	2.94027443032677	19	3.34707042157661E-03
1	2.98766409275374	19	3.31722430086844E-03
1	3.01278750418334	19	3.28714930983776E-03
1	3.01514951955666	19	3.25707433756128E-03
1	2.99441688910557	19	3.22722827249993E-03
1	2.95043020178199	19	3.19783826062212E-03
1	2.88321500591019	19	3.16912797656877E-03
1	2.79299172376243	19	3.14131592162918E-03
1	2.68018394739272	19	3.11461376044929E-03
1	2.54542468658718	19	3.08922471075322E-03
1	2.38956013986217	19	2.9228621702331E-03
1	2.21365057938356	19	2.90169920684032E-03
1	2.01896798308446	19	2.88230693185557E-03
1	1.80699011357688	19	2.86483293004735E-03
1	1.57939083360649	19	2.84941018696139E-03
1	1.33802655986806	19	2.36200720130824E-03
1	1.08491888705547	19	2.35285904624125E-03
1	0.822233556155367	19	2.3456705907791E-03
1	0.55225608758588	19	2.34049654249028E-03
1	0.277364541992127	19	2.57279109269197E-05
1	5.5555555224788E-04	19	2.57164332674898E-05
1	0	20	3.50032604645187E-05
1	0.237834884365934	20	3.4991178672458E-05
1	0.474108733077505	20	3.49550252867543E-05
1	0.707265963072503	20	3.17020902555662E-03
1	0.935761984766265	20	3.16264210224437E-03
1	1.15806891814408	20	3.15301230569234E-03
1	1.37268156813869	20	3.14139292567182E-03
1	1.57812373892831	20	3.75576682160274E-03
1	1.7729549605205	20	3.73737280294364E-03
1	1.95577769260962	20	3.71695952889398E-03
1	2.12524505988105	20	3.69468235919077E-03
1	2.28006915932582	20	3.67071083909626E-03
1	2.41902996336008	20	3.64522740864548E-03
1	2.5409848222764	20	3.79481359004564E-03
1	2.64487854551727	20	3.7655373637947E-03
1	2.72975401329792	20	3.73531565732038E-03
1	2.79476323823203	20	3.70437847765076E-03
1	2.83917876108137	20	3.67296127656713E-03
1	2.86240522611175	20	3.64130315852562E-03
1	2.86399094071045	20	3.60964506129325E-03
1	2.84363918224145	20	3.57822792181357E-03
1	2.80121897436895	20	3.54729084279192E-03
1	2.73677501750717	20	3.51706927293088E-03
1	2.65053642630027	20	3.48779321508186E-03
1	2.54292390406174	20	3.45968547577016E-03
1	2.41455497301682	20	3.27339235874354E-03
1	2.2662468830334	20	3.24942104776416E-03
1	2.09901684297793	20	3.22714409378603E-03
1	1.91407925989555	20	3.2067310354318E-03
1	1.7128397328745	20	3.18833722589524E-03
1	1.49688563037489	20	2.6417886730538E-03
1	1.26797318008445	20	2.63016941607796E-03
1	1.02801111543815	20	2.62053972566366E-03
1	0.779041047616338	20	2.61297288856281E-03
1	0.523214859546228	20	2.60752649178683E-03
1	0.262769541656346	20	2.86653746726394E-05
1	5.26315786365227E-04	20	2.86532930066947E-05
2	0	5	3.8884275586162E-06
2	1.42801606128756	5	3.52777568885473E-04
2	2.85269255175089	5	4.42172726271672E-04
2	4.27065290907518	5	4.7403614890065E-04
2	5.67844585661654	5	9.1866377302514E-04
2	7.07250620039539	5	1.20390738571708E-03
2	8.44911336217831	5	1.37466098629142E-03
2	9.80434681268673	5	1.78002853044526E-03
2	11.1340375000028	5	2.10761347789764E-03
2	12.433714283907	5	2.4911313535419E-03
2	13.698544290138	5	3.31628535771844E-03
2	14.9232659951282	5	3.70237994979965E-03
2	16.102113751986	5	4.05763312121331E-03
2	17.2287323902433	5	4.43382490203655E-03
